pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,run,abs_error
3nzx,5.1674909591674805,7.221068382263184,2.053577423095703,2.053577423095703,4.2171802326483885,run_056,2.053577423095703
3py1,6.886056423187256,6.096750259399414,-0.7893061637878418,0.7893061637878418,0.6230042201934793,run_056,0.7893061637878418
3qkk,6.522878646850586,7.746618747711182,1.2237401008605957,1.2237401008605957,1.497539834454301,run_056,1.2237401008605957
3r5t,8.576754570007324,7.716193675994873,-0.8605608940124512,0.8605608940124512,0.7405650523035092,run_056,0.8605608940124512
2yix,8.481486320495605,7.97772741317749,-0.5037589073181152,0.5037589073181152,0.2537730367023414,run_056,0.5037589073181152
3ppq,4.552842140197754,4.579588890075684,0.026746749877929688,0.0267467498779296,0.0007153886290325,run_056,0.026746749877929688
3rk5,5.397940158843994,5.504878520965576,0.10693836212158203,0.106938362121582,0.0114358132932466,run_056,0.10693836212158203
3oku,6.356547355651856,7.484685897827148,1.128138542175292,1.128138542175293,1.2726965703413953,run_056,1.128138542175292
2nd0,3.197226285934448,4.685220241546631,1.487993955612183,1.4879939556121826,2.21412601193839,run_056,1.487993955612183
3oaf,8.795880317687988,6.626837253570557,-2.1690430641174316,2.169043064117432,4.704747813995937,run_056,2.1690430641174316
3rqf,4.408935546875,4.654441833496094,0.24550628662109375,0.2455062866210937,0.0602733367704786,run_056,0.24550628662109375
2xy9,9.187087059020996,6.910551071166992,-2.276535987854004,2.276535987854004,5.182616103994405,run_056,2.276535987854004
3p9h,5.06048059463501,5.146883010864258,0.08640241622924805,0.086402416229248,0.0074653775302522,run_056,0.08640241622924805
3as0,4.552842140197754,3.842503786087036,-0.7103383541107178,0.7103383541107178,0.5045805773207235,run_056,0.7103383541107178
2ltv,5.161150932312012,5.785787582397461,0.6246366500854492,0.6246366500854492,0.3901709446299719,run_056,0.6246366500854492
3qs8,4.744727611541748,4.394765377044678,-0.3499622344970703,0.3499622344970703,0.1224735655741824,run_056,0.3499622344970703
3p3g,9.74472713470459,7.94297981262207,-1.8017473220825195,1.8017473220825195,3.2462934126315304,run_056,1.8017473220825195
3m3z,5.732828140258789,5.46493673324585,-0.26789140701293945,0.2678914070129394,0.0717658059513723,run_056,0.26789140701293945
3qvu,3.548213481903076,5.19831132888794,1.6500978469848642,1.6500978469848633,2.7228229046240813,run_056,1.6500978469848642
3qtq,5.508638381958008,6.567066192626953,1.0584278106689453,1.058427810668945,1.1202694303974567,run_056,1.0584278106689453
3qtu,7.15490198135376,5.675528526306152,-1.4793734550476074,1.4793734550476074,2.188545819499496,run_056,1.4793734550476074
2xqq,4.8181562423706055,5.005880832672119,0.18772459030151367,0.1877245903015136,0.0352405218038711,run_056,0.18772459030151367
3o1e,5.744727611541748,5.409661769866943,-0.3350658416748047,0.3350658416748047,0.1122691182572452,run_056,0.3350658416748047
2yoj,8.301030158996582,5.873425960540772,-2.4276041984558097,2.4276041984558105,5.893262144360278,run_056,2.4276041984558097
2y8l,5.823908805847168,5.8721795082092285,0.04827070236206055,0.0482707023620605,0.0023300607065266,run_056,0.04827070236206055
3r6g,7.602059841156006,6.485662937164307,-1.1163969039916992,1.1163969039916992,1.2463420472422513,run_056,1.1163969039916992
3prs,7.823908805847168,7.929832458496094,0.10592365264892578,0.1059236526489257,0.0112198201904902,run_056,0.10592365264892578
3pix,7.0,7.171284198760986,0.17128419876098633,0.1712841987609863,0.029338276745193,run_056,0.17128419876098633
2xn5,6.688246250152588,4.997461318969727,-1.6907849311828613,1.690784931182861,2.858753683515033,run_056,1.6907849311828613
2yim,3.92081880569458,7.236992359161377,3.316173553466797,3.316173553466797,10.997007036712604,run_056,3.316173553466797
3p23,4.4202165603637695,6.633090019226074,2.2128734588623047,2.2128734588623047,4.89680894493722,run_056,2.2128734588623047
2yke,5.958607196807861,6.245028495788574,0.2864212989807129,0.2864212989807129,0.0820371605097989,run_056,0.2864212989807129
3arp,7.15490198135376,5.346719264984131,-1.808182716369629,1.808182716369629,3.26952473577785,run_056,1.808182716369629
3ozg,9.187087059020996,7.4012579917907715,-1.7858290672302246,1.7858290672302246,3.189185457364374,run_056,1.7858290672302246
3pkd,6.119186401367188,6.365819454193115,0.24663305282592685,0.2466330528259277,0.0608278627462368,run_056,0.24663305282592685
3qxt,5.221848964691162,6.850391864776611,1.6285429000854492,1.6285429000854492,2.652151977418725,run_056,1.6285429000854492
2l65,4.221848964691162,5.049273014068604,0.8274240493774423,0.8274240493774414,0.6846305574881626,run_056,0.8274240493774423
3rup,1.568636178970337,4.976487636566162,3.407851457595825,3.407851457595825,11.61345155703799,run_056,3.407851457595825
3rni,5.173925399780273,6.157342433929443,0.9834170341491699,0.98341703414917,0.9671090630547496,run_056,0.9834170341491699
3qcf,5.602059841156006,6.502050876617432,0.8999910354614258,0.8999910354614258,0.8099838639109294,run_056,0.8999910354614258
3r2a,6.12493896484375,4.55687427520752,-1.5680646896362296,1.5680646896362305,2.458826870883968,run_056,1.5680646896362296
2xm8,6.79587984085083,9.47946548461914,2.6835856437683105,2.6835856437683105,7.201631907439378,run_056,2.6835856437683105
3arb,6.630784034729004,6.985659122467041,0.3548750877380371,0.3548750877380371,0.1259363278970795,run_056,0.3548750877380371
3rah,7.92081880569458,7.1066508293151855,-0.8141679763793945,0.8141679763793945,0.6628694937617183,run_056,0.8141679763793945
2ndf,4.225482940673828,5.259937763214111,1.0344548225402832,1.0344548225402832,1.0700967798768488,run_056,1.0344548225402832
3pz1,6.140261650085449,5.969942569732666,-0.1703190803527832,0.1703190803527832,0.0290085891322178,run_056,0.1703190803527832
2xo8,4.3260579109191895,4.385121822357178,0.05906391143798828,0.0590639114379882,0.0034885456343545,run_056,0.05906391143798828
3rm8,6.15490198135376,7.136322975158691,0.9814209938049316,0.9814209938049316,0.9631871670810596,run_056,0.9814209938049316
2xp8,4.823908805847168,5.739684581756592,0.9157757759094238,0.9157757759094238,0.8386452717425072,run_056,0.9157757759094238
3r7q,6.966576099395752,7.60387659072876,0.6373004913330078,0.6373004913330078,0.4061519162532931,run_056,0.6373004913330078
2yki,9.455931663513184,5.989516735076904,-3.4664149284362793,3.4664149284362797,12.016032456085895,run_056,3.4664149284362793
3p76,8.677781105041504,6.657209396362305,-2.020571708679199,2.020571708679199,4.082710029914779,run_056,2.020571708679199
3b24,4.376750946044922,6.8845696449279785,2.5078186988830566,2.5078186988830566,6.289154626467507,run_056,2.5078186988830566
3okv,6.229147911071777,7.91558027267456,1.6864323616027823,1.6864323616027832,2.8440541102611405,run_056,1.6864323616027823
3pdq,6.744727611541748,4.617002487182617,-2.127725124359131,2.127725124359131,4.527214204829079,run_056,2.127725124359131
3ps1,10.173925399780272,7.166423320770264,-3.007502079010008,3.0075020790100098,9.045068755249533,run_056,3.007502079010008
3rjc,5.2441253662109375,5.865506649017334,0.6213812828063965,0.6213812828063965,0.3861146986221229,run_056,0.6213812828063965
3rwc,8.119186401367188,6.568471431732178,-1.5507149696350098,1.5507149696350098,2.4047169170501093,run_056,1.5507149696350098
3rl7,4.739928722381592,6.887059688568115,2.1471309661865234,2.1471309661865234,4.610171385957074,run_056,2.1471309661865234
2ly0,4.79587984085083,6.5585479736328125,1.7626681327819824,1.7626681327819824,3.1069989463251204,run_056,1.7626681327819824
3qdd,8.769551277160645,7.740092754364014,-1.0294585227966309,1.0294585227966309,1.0597848501586211,run_056,1.0294585227966309
3ogp,7.443697452545166,9.363114356994627,1.9194169044494611,1.919416904449463,3.684161253086359,run_056,1.9194169044494611
3arf,7.193819999694824,7.093846797943115,-0.09997320175170898,0.0999732017517089,0.0099946410684879,run_056,0.09997320175170898
3qxc,5.7695512771606445,4.928417682647705,-0.8411335945129395,0.8411335945129395,0.707505723818258,run_056,0.8411335945129395
2yis,8.769551277160645,6.718724727630615,-2.0508265495300293,2.0508265495300293,4.205889536257246,run_056,2.0508265495300293
3oys,8.045757293701172,7.401471138000488,-0.6442861557006836,0.6442861557006836,0.4151046504275655,run_056,0.6442861557006836
3avf,3.53017807006836,4.25726842880249,0.7270903587341304,0.7270903587341309,0.5286603897641271,run_056,0.7270903587341304
3rwd,8.004364967346191,6.8404459953308105,-1.1639189720153809,1.1639189720153809,1.354707373417341,run_056,1.1639189720153809
3mtb,4.634511947631836,3.980225086212158,-0.6542868614196777,0.6542868614196777,0.4280912970264126,run_056,0.6542868614196777
2yc3,6.853871822357178,6.420633792877197,-0.43323802947998047,0.4332380294799804,0.1876951901876964,run_056,0.43323802947998047
2ycf,10.522878646850586,7.912164688110352,-2.6107139587402344,2.6107139587402344,6.815827374361106,run_057,2.6107139587402344
3qlm,6.365522861480713,6.056146144866943,-0.30937671661376953,0.3093767166137695,0.0957139527827166,run_057,0.30937671661376953
3p7i,7.701147079467773,3.2792155742645264,-4.421931505203247,4.421931505203247,19.55347823670905,run_057,4.421931505203247
3ro0,4.496345520019531,6.476048946380615,1.979703426361084,1.979703426361084,3.919225656345816,run_057,1.979703426361084
3r16,7.301030158996582,7.537647724151611,0.2366175651550293,0.2366175651550293,0.0559878721398945,run_057,0.2366175651550293
3aqa,4.552842140197754,7.163863658905029,2.6110215187072754,2.6110215187072754,6.817433371152447,run_057,2.6110215187072754
2xno,5.9281182289123535,7.2231059074401855,1.294987678527832,1.294987678527832,1.6769930875389036,run_057,1.294987678527832
3p9t,6.200659275054932,4.810642719268799,-1.3900165557861328,1.3900165557861328,1.9321460253595435,run_057,1.3900165557861328
3mam,4.119186401367188,4.714487552642822,0.5953011512756339,0.5953011512756348,0.3543834607100962,run_057,0.5953011512756339
3q3t,7.431798458099365,8.0999116897583,0.6681132316589355,0.6681132316589355,0.4463752903177465,run_057,0.6681132316589355
3qsb,5.08092212677002,7.07408618927002,1.9931640625,1.9931640625,3.972702980041504,run_057,1.9931640625
3owb,7.721246242523193,6.287116050720215,-1.4341301918029785,1.4341301918029783,2.056729407040848,run_057,1.4341301918029785
3qk0,8.698969841003418,8.261303901672363,-0.4376659393310547,0.4376659393310547,0.1915514744505344,run_057,0.4376659393310547
3alt,2.924453020095825,4.119678020477295,1.1952250003814697,1.1952250003814695,1.4285628015368843,run_057,1.1952250003814697
3o4l,5.091515064239502,5.936439514160156,0.8449244499206543,0.8449244499206543,0.7138973260737203,run_057,0.8449244499206543
3r02,9.0,6.868157863616943,-2.1318421363830566,2.1318421363830566,4.544750894458275,run_057,2.1318421363830566
2ygu,6.492144107818604,5.880308628082275,-0.611835479736329,0.6118354797363281,0.3743426542641828,run_057,0.611835479736329
3r5j,6.958607196807861,5.646986484527588,-1.3116207122802734,1.3116207122802734,1.7203488928826118,run_057,1.3116207122802734
2lkk,6.698969841003418,6.28048038482666,-0.4184894561767578,0.4184894561767578,0.1751334249311185,run_057,0.4184894561767578
3qi1,7.657577514648437,7.332712650299072,-0.32486486434936435,0.3248648643493652,0.1055371800887314,run_057,0.32486486434936435
2ybs,4.585026741027832,5.071678161621094,0.4866514205932617,0.4866514205932617,0.2368296051654397,run_057,0.4866514205932617
3qd0,8.500312805175781,7.901770114898682,-0.5985426902770996,0.5985426902770996,0.358253352084148,run_057,0.5985426902770996
2lya,4.187086582183838,4.846944808959961,0.659858226776123,0.659858226776123,0.4354128794441294,run_057,0.659858226776123
2y80,8.045757293701172,8.050127983093262,0.004370689392089844,0.0043706893920898,1.9102925762126688e-05,run_057,0.004370689392089844
2yc3,6.853871822357178,7.097650051116943,0.24377822875976562,0.2437782287597656,0.0594278248172486,run_057,0.24377822875976562
3lkj,4.602059841156006,7.985860347747803,3.383800506591797,3.383800506591797,11.4501058684109,run_057,3.383800506591797
3rm9,4.7695512771606445,6.437328338623047,1.6677770614624023,1.6677770614624023,2.7814803267401658,run_057,1.6677770614624023
3rg2,4.200659275054932,6.389304161071777,2.1886448860168457,2.1886448860168457,4.790166437087692,run_057,2.1886448860168457
2ya6,5.698969841003418,4.804955959320068,-0.8940138816833496,0.8940138816833496,0.7992608206425302,run_057,0.8940138816833496
3ovn,2.552841901779175,5.86063814163208,3.3077962398529053,3.3077962398529053,10.94151596438502,run_057,3.3077962398529053
3ai8,3.8113527297973633,3.4887940883636475,-0.3225586414337158,0.3225586414337158,0.1040440771635644,run_057,0.3225586414337158
3m3z,5.732828140258789,4.047433853149414,-1.685394287109375,1.685394287109375,2.8405539030209184,run_057,1.685394287109375
3mg8,8.920818328857422,7.191617488861084,-1.729200839996338,1.729200839996338,2.990135545044041,run_057,1.729200839996338
3ao4,2.0705809593200684,7.037655830383301,4.967074871063232,4.967074871063232,24.671832774747827,run_057,4.967074871063232
3rvg,8.301030158996582,6.923130512237549,-1.3778996467590332,1.3778996467590332,1.8986074365386685,run_057,1.3778996467590332
3qqk,4.823908805847168,5.904336452484131,1.080427646636963,1.080427646636963,1.167323899617486,run_057,1.080427646636963
3arx,5.327902317047119,4.744357585906982,-0.5835447311401367,0.5835447311401367,0.3405244532414144,run_057,0.5835447311401367
3rsx,4.411168098449707,4.793492794036865,0.3823246955871582,0.3823246955871582,0.1461721728558132,run_057,0.3823246955871582
3b25,6.065501689910889,7.444910526275635,1.379408836364746,1.379408836364746,1.9027687378411429,run_057,1.379408836364746
3ao5,2.2291479110717773,4.800017833709717,2.5708699226379395,2.5708699226379395,6.609372159124405,run_057,2.5708699226379395
3qi3,3.7846269607543945,7.273681640625,3.4890546798706055,3.489054679870605,12.173502559126971,run_057,3.4890546798706055
2xx2,7.301030158996582,7.692735195159912,0.3917050361633301,0.3917050361633301,0.1534328353557157,run_057,0.3917050361633301
3qck,5.236571788787842,5.71752405166626,0.48095226287841797,0.4809522628784179,0.2313150791678708,run_057,0.48095226287841797
3q8h,4.15490198135376,6.285788059234619,2.1308860778808594,2.13088607788086,4.540675476906472,run_057,2.1308860778808594
2xpk,11.301030158996582,6.425481796264648,-4.875548362731934,4.875548362731934,23.77097183733804,run_057,4.875548362731934
3n75,7.892789840698242,5.118253231048584,-2.774536609649658,2.774536609649658,7.69805339828622,run_057,2.774536609649658
3m6q,7.318758964538574,6.975575923919678,-0.3431830406188965,0.3431830406188965,0.1177745993684311,run_057,0.3431830406188965
3pgu,6.698969841003418,6.693958759307861,-0.005011081695556641,0.0050110816955566,2.5110939759542816e-05,run_057,0.005011081695556641
3as1,4.022276401519775,3.695656061172485,-0.3266203403472905,0.32662034034729,0.1066808467285795,run_057,0.3266203403472905
3qj9,7.0,7.004150867462158,0.004150867462158203,0.0041508674621582,1.7229700688403682e-05,run_057,0.004150867462158203
2mow,5.962573528289795,6.872816562652588,0.910243034362793,0.910243034362793,0.8285423816059847,run_057,0.910243034362793
3lrh,7.346787452697754,5.738127708435059,-1.6086597442626953,1.608659744262695,2.5877861728113203,run_057,1.6086597442626953
3r5n,5.777283668518066,5.9673848152160645,0.19010114669799805,0.190101146697998,0.0361384459758937,run_057,0.19010114669799805
2y9g,3.7695510387420654,4.6803975105285645,0.910846471786499,0.910846471786499,0.8296412951659136,run_057,0.910846471786499
3odi,7.823908805847168,5.94415283203125,-1.879755973815918,1.879755973815918,3.53348252109663,run_057,1.879755973815918
2xy9,9.187087059020996,7.485345363616943,-1.7017416954040527,1.7017416954040527,2.89592479787666,run_057,1.7017416954040527
3poa,7.0,4.414569854736328,-2.585430145263672,2.585430145263672,6.684449036038132,run_057,2.585430145263672
3r6t,5.863914012908936,7.656944274902344,1.7930302619934073,1.7930302619934082,3.21495752042415,run_057,1.7930302619934073
3qxc,5.7695512771606445,4.7692952156066895,-1.000256061553955,1.000256061553955,1.0005121886754296,run_057,1.000256061553955
3q4c,6.431798458099365,7.586782932281494,1.154984474182129,1.154984474182129,1.3339891356017688,run_057,1.154984474182129
3rlb,9.920818328857422,5.749324798583984,-4.1714935302734375,4.1714935302734375,17.401358273113146,run_057,4.1714935302734375
3n7a,3.698970079421997,5.35825777053833,1.659287691116333,1.659287691116333,2.753235641890172,run_057,1.659287691116333
3rti,7.366531372070312,5.068795204162598,-2.297736167907714,2.297736167907715,5.27959149731123,run_057,2.297736167907714
3qdd,8.769551277160645,7.312137126922607,-1.457414150238037,1.457414150238037,2.12405600531406,run_057,1.457414150238037
3py0,6.886056423187256,5.718091011047363,-1.1679654121398926,1.1679654121398926,1.3641432039551091,run_057,1.1679654121398926
2y82,8.397939682006836,8.375373840332031,-0.022565841674804688,0.0225658416748046,0.0005092172104923,run_057,0.022565841674804688
3r5m,4.340083599090576,5.918785572052002,1.5787019729614258,1.5787019729614258,2.4922999194322983,run_057,1.5787019729614258
3qkd,8.376750946044922,6.909221172332764,-1.4675297737121582,1.4675297737121582,2.1536436367316583,run_057,1.4675297737121582
3qak,8.3233060836792,8.205706596374512,-0.1175994873046875,0.1175994873046875,0.0138296394143253,run_057,0.1175994873046875
2n9x,6.397940158843994,5.874783039093018,-0.5231571197509766,0.5231571197509766,0.2736933719461376,run_057,0.5231571197509766
3o9f,12.698969841003418,9.852360725402832,-2.846609115600586,2.846609115600586,8.10318345702035,run_057,2.846609115600586
3apc,7.443697452545166,7.8591156005859375,0.4154181480407715,0.4154181480407715,0.1725722377216243,run_057,0.4154181480407715
3q3b,7.764471530914307,6.323566913604736,-1.4409046173095703,1.4409046173095703,2.0762061161840397,run_057,1.4409046173095703
3oil,5.677780628204346,7.623681545257568,1.9459009170532227,1.9459009170532229,3.786530378988573,run_057,1.9459009170532227
2yof,4.602059841156006,5.212879657745361,0.6108198165893555,0.6108198165893555,0.3731008483382538,run_057,0.6108198165893555
2yak,8.698969841003418,7.5930986404418945,-1.1058712005615234,1.1058712005615234,1.2229511122313852,run_057,1.1058712005615234
3pb7,5.740644931793213,6.860771656036377,1.120126724243164,1.120126724243164,1.2546838783637213,run_057,1.120126724243164
3rwc,8.119186401367188,6.72830057144165,-1.390885829925537,1.390885829925537,1.93456339188765,run_057,1.390885829925537
3oay,1.6989699602127075,3.9764225482940674,2.27745258808136,2.27745258808136,5.186790290958484,run_057,2.27745258808136
3m6p,8.346787452697754,7.134551525115967,-1.212235927581787,1.212235927581787,1.4695159441200758,run_057,1.212235927581787
3asx,7.698969841003418,6.458186149597168,-1.24078369140625,1.24078369140625,1.5395441688597202,run_057,1.24078369140625
3o0j,7.187086582183838,7.42476224899292,0.23767566680908203,0.237675666809082,0.0564897225931417,run_057,0.23767566680908203
3qbh,6.823908805847168,7.053985118865967,0.23007631301879883,0.2300763130187988,0.0529351098123243,run_057,0.23007631301879883
3qts,5.508638381958008,5.974818706512451,0.46618032455444336,0.4661803245544433,0.2173240950016861,run_057,0.46618032455444336
3pj8,7.397940158843994,6.5168867111206055,-0.8810534477233887,0.8810534477233887,0.77625517774527,run_057,0.8810534477233887
2ydw,7.337242126464844,7.2311272621154785,-0.10611486434936523,0.1061148643493652,0.0112603644358841,run_057,0.10611486434936523
3odl,7.214670181274414,6.039870262145996,-1.174799919128418,1.174799919128418,1.3801548499841374,run_057,1.174799919128418
2yi7,8.318758964538574,8.582324028015137,0.2635650634765625,0.2635650634765625,0.0694665426854044,run_057,0.2635650634765625
3qfz,3.2441251277923584,5.4908623695373535,2.246737241744995,2.246737241744995,5.047828233443909,run_057,2.246737241744995
3q6s,6.744727611541748,5.622795581817627,-1.121932029724121,1.121932029724121,1.258731479320886,run_057,1.121932029724121
3qfy,6.12493896484375,5.559987545013428,-0.5649514198303223,0.5649514198303223,0.319170106768297,run_057,0.5649514198303223
3lox,8.09691047668457,7.305099964141846,-0.7918105125427246,0.7918105125427246,0.6269638877731722,run_057,0.7918105125427246
3q7p,5.802995204925537,5.41173791885376,-0.39125728607177734,0.3912572860717773,0.1530822639042526,run_057,0.39125728607177734
3r9n,5.853871822357178,6.187458515167236,0.3335866928100586,0.3335866928100586,0.1112800816199524,run_057,0.3335866928100586
2y7p,5.468521118164063,5.203217029571533,-0.2653040885925302,0.2653040885925293,0.0703862594239126,run_057,0.2653040885925302
2ynd,7.494850158691406,7.562236309051514,0.06738615036010742,0.0673861503601074,0.004540893260355,run_057,0.06738615036010742
3ozp,6.619788646697998,5.949622631072998,-0.670166015625,0.670166015625,0.4491224884986877,run_057,0.670166015625
3qa2,6.677780628204346,7.653021335601807,0.9752407073974609,0.9752407073974608,0.9510944373651,run_057,0.9752407073974609
2y57,6.886056423187256,7.515059471130371,0.6290030479431152,0.6290030479431152,0.3956448343217289,run_057,0.6290030479431152
3n86,5.638272285461426,6.167118549346924,0.528846263885498,0.528846263885498,0.2796783708256498,run_057,0.528846263885498
3art,4.431798458099365,5.187549114227295,0.7557506561279297,0.7557506561279297,0.5711590542377962,run_058,0.7557506561279297
2y7p,5.468521118164063,5.090089321136475,-0.3784317970275888,0.3784317970275879,0.1432106250015294,run_058,0.3784317970275888
2y1w,6.332547187805176,7.869912624359131,1.537365436553955,1.537365436553955,2.363492485510733,run_058,1.537365436553955
3n87,4.958607196807861,6.096482753753662,1.1378755569458008,1.1378755569458008,1.2947607830947163,run_058,1.1378755569458008
2ndf,4.225482940673828,4.9390645027160645,0.7135815620422363,0.7135815620422363,0.509198645686638,run_058,0.7135815620422363
2l8r,3.9233596324920654,7.310430526733398,3.387070894241333,3.387070894241333,11.472249242616783,run_058,3.387070894241333
2l75,6.045757293701172,6.139135360717773,0.09337806701660156,0.0933780670166015,0.0087194633997569,run_058,0.09337806701660156
3qi3,3.7846269607543945,8.120879173278809,4.336252212524414,4.336252212524414,18.80308325062288,run_058,4.336252212524414
3rk9,6.28399658203125,7.406977653503418,1.122981071472168,1.122981071472168,1.2610864868847784,run_058,1.122981071472168
2xk1,5.744727611541748,7.678935527801514,1.9342079162597656,1.9342079162597656,3.741160263321945,run_058,1.9342079162597656
2loz,4.062983989715576,6.425326824188232,2.3623428344726562,2.362342834472656,5.580663667584304,run_058,2.3623428344726562
3o5n,4.764471530914307,6.337613105773926,1.5731415748596191,1.5731415748596191,2.4747744145518027,run_058,1.5731415748596191
2yig,7.100179672241211,7.068634510040283,-0.031545162200927734,0.0315451622009277,0.0009950972582828,run_058,0.031545162200927734
3qio,6.84163761138916,7.060511112213135,0.2188735008239746,0.2188735008239746,0.0479056093629424,run_058,0.2188735008239746
2ycr,7.157390594482422,9.305354118347168,2.147963523864746,2.147963523864746,4.613747299853458,run_058,2.147963523864746
3p9t,6.200659275054932,5.2425217628479,-0.9581375122070312,0.9581375122070312,0.918027492298279,run_058,0.9581375122070312
2y4a,4.376750946044922,5.7212347984313965,1.3444838523864746,1.3444838523864746,1.807636829327976,run_058,1.3444838523864746
2y07,6.221848964691162,6.268436908721924,0.04658794403076172,0.0465879440307617,0.0021704365290133,run_058,0.04658794403076172
2ym8,7.886056423187256,7.681193828582764,-0.2048625946044922,0.2048625946044922,0.0419686826680845,run_058,0.2048625946044922
2lto,3.113509178161621,6.149526119232178,3.0360169410705566,3.0360169410705566,9.21739886646742,run_058,3.0360169410705566
3ppp,5.221848964691162,4.153730392456055,-1.0681185722351074,1.0681185722351074,1.1408772843535644,run_058,1.0681185722351074
3r9n,5.853871822357178,7.577485084533691,1.7236132621765137,1.7236132621765137,2.9708426775507637,run_058,1.7236132621765137
3ri1,5.301030158996582,7.112351894378662,1.81132173538208,1.81132173538208,3.28088642906755,run_058,1.81132173538208
2l84,7.721246242523193,5.221656799316406,-2.499589443206787,2.499589443206787,6.247947384590816,run_058,2.499589443206787
3qxp,7.698969841003418,5.96600341796875,-1.732966423034668,1.732966423034668,3.003172623365572,run_058,1.732966423034668
3r5m,4.340083599090576,5.293848037719727,0.9537644386291504,0.9537644386291504,0.9096666043935784,run_058,0.9537644386291504
2xp7,5.7695512771606445,3.838622808456421,-1.9309284687042236,1.930928468704224,3.728484751252438,run_058,1.9309284687042236
3m6p,8.346787452697754,7.787594318389893,-0.5591931343078613,0.5591931343078613,0.3126969614570498,run_058,0.5591931343078613
2ydo,7.5100417137146,7.253361225128174,-0.2566804885864258,0.2566804885864258,0.0658848732209662,run_058,0.2566804885864258
2x24,6.481485843658447,6.154308795928955,-0.3271770477294922,0.3271770477294922,0.1070448205609864,run_058,0.3271770477294922
3arf,7.193819999694824,7.214058399200439,0.020238399505614346,0.0202383995056152,0.0004095928145488,run_058,0.020238399505614346
3qbn,8.229147911071777,7.647945880889893,-0.5812020301818848,0.5812020301818848,0.3377957998875445,run_058,0.5812020301818848
3po6,7.058985710144043,6.181146144866943,-0.8778395652770996,0.8778395652770996,0.7706023023658872,run_058,0.8778395652770996
2yer,7.698969841003418,7.418294906616211,-0.28067493438720703,0.280674934387207,0.0787784187932629,run_058,0.28067493438720703
3nc4,4.575118541717529,4.073125839233398,-0.5019927024841309,0.5019927024841309,0.2519966733473211,run_058,0.5019927024841309
3aza,5.130768299102783,5.153213977813721,0.0224456787109375,0.0224456787109375,0.0005038084927946,run_058,0.0224456787109375
2lgf,5.568636417388916,7.948270320892334,2.379633903503418,2.379633903503418,5.662657514702914,run_058,2.379633903503418
3psb,8.522878646850586,8.145125389099121,-0.37775325775146484,0.3777532577514648,0.1426975237418446,run_058,0.37775325775146484
3n75,7.892789840698242,5.895662784576416,-1.9971270561218262,1.9971270561218264,3.988516478293832,run_058,1.9971270561218262
3ove,6.568636417388916,5.555192470550537,-1.013443946838379,1.013443946838379,1.027068633383351,run_058,1.013443946838379
3ozs,5.333014488220215,6.312154769897461,0.9791402816772461,0.979140281677246,0.9587156912029968,run_058,0.9791402816772461
3q96,8.537602424621582,7.997810363769531,-0.5397920608520508,0.5397920608520508,0.2913754689589041,run_058,0.5397920608520508
3p3u,6.482672214508057,8.761536598205566,2.2788643836975098,2.2788643836975098,5.193222879285031,run_058,2.2788643836975098
3o0g,6.221848964691162,5.926058769226074,-0.2957901954650879,0.2957901954650879,0.0874918397332749,run_058,0.2957901954650879
2y9q,6.15490198135376,3.29918909072876,-2.8557128906249996,2.855712890625,8.155096113681793,run_058,2.8557128906249996
2xvd,8.698969841003418,9.09829330444336,0.3993234634399414,0.3993234634399414,0.1594592284536702,run_058,0.3993234634399414
3re4,7.397940158843994,4.777566909790039,-2.620373249053955,2.620373249053955,6.866355964357581,run_058,2.620373249053955
3oe5,6.879426002502441,6.598729610443115,-0.28069639205932617,0.2806963920593261,0.0787904645151229,run_058,0.28069639205932617
2ylq,4.301030158996582,5.926478862762451,1.6254487037658691,1.6254487037658691,2.642083488574144,run_058,1.6254487037658691
3r2b,8.397939682006836,8.004974365234375,-0.39296531677246094,0.3929653167724609,0.1544217401860805,run_058,0.39296531677246094
3oob,4.665546417236328,5.63930606842041,0.973759651184082,0.973759651184082,0.9482078582741452,run_058,0.973759651184082
3nuy,3.462180852890014,5.37195348739624,1.909772634506226,1.9097726345062256,3.6472315155088495,run_058,1.909772634506226
2yde,3.7235381603240967,4.86799430847168,1.144456148147583,1.144456148147583,1.3097798750328025,run_058,1.144456148147583
3otx,4.531652450561523,6.260201930999756,1.7285494804382324,1.7285494804382324,2.9878833063232837,run_058,1.7285494804382324
3qzq,5.638272285461426,6.2899088859558105,0.6516366004943848,0.6516366004943848,0.4246302591038784,run_058,0.6516366004943848
3qs6,4.892789840698242,6.331611633300781,1.438821792602539,1.438821792602539,2.070208150867984,run_058,1.438821792602539
2y1d,6.823908805847168,5.118916988372803,-1.7049918174743652,1.7049918174743652,2.906997097654539,run_058,1.7049918174743652
3qbh,6.823908805847168,7.952450752258301,1.1285419464111328,1.1285419464111328,1.2736069248094282,run_058,1.1285419464111328
2llq,5.823908805847168,6.881719589233398,1.0578107833862305,1.0578107833862305,1.1189636534481906,run_058,1.0578107833862305
2lya,4.187086582183838,5.853959560394287,1.6668729782104492,1.6668729782104492,2.7784655254881727,run_058,1.6668729782104492
3opr,6.585026741027832,7.951700687408447,1.3666739463806152,1.3666739463806152,1.8677976757155648,run_058,1.3666739463806152
3qx8,2.863279342651367,5.996490955352783,3.133211612701416,3.133211612701416,9.817015009967008,run_058,3.133211612701416
